val_loss,val_macro-f1,val_micro-f1,epoch,step,train_loss,train_macro-f1,train_micro-f1
,,,44,247094,0.045534200966358185,0.03143569082021713,0.7103356122970581
0.046889543533325195,0.03184685856103897,0.7027802467346191,45,252585,,,
,,,45,252585,0.04527829959988594,0.03170076385140419,0.7113908529281616
0.04654570296406746,0.031856052577495575,0.7018458247184753,46,258076,,,
,,,46,258076,0.04505590721964836,0.031974274665117264,0.7125343084335327
0.04648331552743912,0.031494930386543274,0.6998432278633118,47,263567,,,
,,,47,263567,0.04483838006854057,0.032281335443258286,0.713627278804779
0.04617554321885109,0.032460473477840424,0.704201340675354,48,269058,,,
,,,48,269058,0.04458201676607132,0.032665904611349106,0.715703010559082
0.04612305015325546,0.0326928049325943,0.7069994211196899,49,274549,,,
,,,49,274549,0.04435921832919121,0.03308231383562088,0.7179607152938843
0.045990582555532455,0.0330280065536499,0.7085038423538208,50,280040,,,
,,,50,280040,0.04415678605437279,0.033679161220788956,0.721519410610199
0.04564429074525833,0.033966366201639175,0.7146991491317749,51,285531,,,
,,,51,285531,0.04393671080470085,0.034240856766700745,0.7246758341789246
0.045439861714839935,0.03408169746398926,0.7134849429130554,52,291022,,,
,,,52,291022,0.04373874515295029,0.034837350249290466,0.7273494601249695
0.045252591371536255,0.03503569960594177,0.7192843556404114,53,296513,,,
,,,53,296513,0.04352406784892082,0.03548932448029518,0.7303959131240845
0.04515527933835983,0.036408089101314545,0.724976658821106,54,302004,,,
,,,54,302004,0.043316010385751724,0.03636406734585762,0.7348751425743103
0.0448450967669487,0.036474134773015976,0.7253438234329224,55,307495,,,
,,,55,307495,0.04311516880989075,0.037092503160238266,0.738375186920166
0.04482058435678482,0.03713894262909889,0.7265211343765259,56,312986,,,
,,,56,312986,0.04288870096206665,0.037647586315870285,0.7407236099243164
0.04458295553922653,0.0376817025244236,0.7307213544845581,57,318477,,,
,,,57,318477,0.04267570376396179,0.038022540509700775,0.7422888278961182
0.0444626547396183,0.03772559389472008,0.7313726544380188,58,323968,,,
,,,58,323968,0.042476098984479904,0.0382687933743,0.7431562542915344
0.04419907182455063,0.03752194344997406,0.7294552326202393,59,329459,,,
,,,59,329459,0.04229414835572243,0.038476962596178055,0.7443069815635681
0.04408032074570656,0.03803567588329315,0.73194420337677,60,334950,,,
,,,60,334950,0.042104825377464294,0.03876620531082153,0.7453519701957703
0.0439150370657444,0.03819810599088669,0.7333407402038574,61,340441,,,
,,,61,340441,0.041949402540922165,0.039109110832214355,0.746528685092926
0.04383751004934311,0.038300588726997375,0.7337058782577515,62,345932,,,
,,,62,345932,0.04176389425992966,0.0393512137234211,0.7474737763404846
0.04364745318889618,0.03869456425309181,0.7347316741943359,63,351423,,,
,,,63,351423,0.041589539498090744,0.03950994461774826,0.7480860352516174
0.04353290796279907,0.03864842653274536,0.7337248921394348,64,356914,,,
,,,64,356914,0.04141540825366974,0.04000067710876465,0.7496751546859741
0.04329153522849083,0.03951433673501015,0.738767147064209,65,362405,,,
,,,65,362405,0.0412137433886528,0.040287330746650696,0.7513657808303833
0.043216925114393234,0.039608798921108246,0.7371616363525391,66,367896,,,
,,,66,367896,0.04105052351951599,0.04049396142363548,0.7522643208503723
0.04310081526637077,0.03969363123178482,0.7374921441078186,67,373387,,,
,,,67,373387,0.04090239480137825,0.040686339139938354,0.7527970671653748
0.043044231832027435,0.03956299647688866,0.7374909520149231,68,378878,,,
,,,68,378878,0.04069678857922554,0.04080595448613167,0.7538928985595703
0.04276658967137337,0.039943043142557144,0.7388095259666443,69,384369,,,
,,,69,384369,0.040567874908447266,0.0410437248647213,0.7550491690635681
0.042745910584926605,0.040037646889686584,0.7394148707389832,70,389860,,,
,,,70,389860,0.04042971134185791,0.041231244802474976,0.7560184597969055
0.04262125492095947,0.040489692240953445,0.7398304343223572,71,395351,,,
,,,71,395351,0.040264759212732315,0.041420575231313705,0.7570435404777527
0.04235430061817169,0.040345631539821625,0.7410396933555603,72,400842,,,
,,,72,400842,0.040082789957523346,0.04161422327160835,0.7579165101051331
0.042426444590091705,0.04029927775263786,0.739763617515564,73,406333,,,
,,,73,406333,0.039961814880371094,0.041706763207912445,0.7581700682640076
0.04230769723653793,0.040234774351119995,0.7399556636810303,74,411824,,,
,,,74,411824,0.039846405386924744,0.04182329773902893,0.7585067749023438
0.042167115956544876,0.040682483464479446,0.7416571974754333,75,417315,,,
,,,75,417315,0.03970903158187866,0.04192015901207924,0.7586324214935303
0.04209979623556137,0.040587976574897766,0.7403838038444519,76,422806,,,
,,,76,422806,0.03957434371113777,0.041979726403951645,0.7590654492378235
0.04189848527312279,0.04063361883163452,0.7408692836761475,77,428297,,,
,,,77,428297,0.039429672062397,0.04217437654733658,0.7593629360198975
0.04186644032597542,0.040712106972932816,0.7412367463111877,78,433788,,,
,,,78,433788,0.03930756822228432,0.0423111654818058,0.760007381439209
0.04181400313973427,0.04082344099879265,0.7421734929084778,79,439279,,,
,,,79,439279,0.03917231038212776,0.042398542165756226,0.7604816555976868
0.0416162945330143,0.040775466710329056,0.7410368323326111,80,444770,,,
,,,80,444770,0.039055775851011276,0.042496878653764725,0.7606728672981262
0.04150128364562988,0.04107479378581047,0.7413268685340881,81,450261,,,
,,,81,450261,0.03893641382455826,0.04266250878572464,0.7610263228416443
0.04145509749650955,0.04131177440285683,0.7434156537055969,82,455752,,,
,,,82,455752,0.03880327194929123,0.042862243950366974,0.761897087097168
0.04144545644521713,0.04149405285716057,0.742557942867279,83,461243,,,
,,,83,461243,0.038672517985105515,0.04293829947710037,0.7622843384742737
0.04123746603727341,0.04148927330970764,0.7428970336914062,84,466734,,,
,,,84,466734,0.03855536878108978,0.04303140193223953,0.7626264691352844
0.04124224931001663,0.04138941690325737,0.7424560785293579,85,472225,,,
,,,85,472225,0.038445692509412766,0.04311292991042137,0.7630393505096436
0.04102693870663643,0.041276268661022186,0.7420185804367065,86,477716,,,
,,,86,477716,0.03830534592270851,0.04328940063714981,0.7639381289482117
0.04100712388753891,0.04167730361223221,0.7429484128952026,87,483207,,,
,,,87,483207,0.038182999938726425,0.043395206332206726,0.7646204829216003
0.04087841138243675,0.04177672415971756,0.7454074621200562,88,488698,,,
,,,88,488698,0.03803306818008423,0.04356203228235245,0.7654090523719788
0.04068732261657715,0.04216129705309868,0.7480428814888,89,494189,,,
,,,89,494189,0.03791199252009392,0.04368508979678154,0.7664581537246704
0.04048895835876465,0.04229983314871788,0.7509845495223999,90,499680,,,
,,,90,499680,0.03775424882769585,0.04375472292304039,0.7687515020370483
0.040536459535360336,0.0425407849252224,0.7506510019302368,91,505171,,,
,,,91,505171,0.03756645694375038,0.044149450957775116,0.7711687684059143
0.040447186678647995,0.042631808668375015,0.749652087688446,92,510662,,,
,,,92,510662,0.0374809205532074,0.044278647750616074,0.77189701795578
0.040181707590818405,0.04309818521142006,0.7558627724647522,93,516153,,,
,,,93,516153,0.03732427582144737,0.044457338750362396,0.7736508250236511
0.039996352046728134,0.04374053329229355,0.7586117386817932,94,521644,,,
,,,94,521644,0.03715389594435692,0.04509971663355827,0.7768322229385376
0.03986874222755432,0.04356315732002258,0.7593219876289368,95,527135,,,
,,,95,527135,0.036978237330913544,0.04554535821080208,0.7791265249252319
0.03964349254965782,0.044239528477191925,0.7616104483604431,96,532626,,,
,,,96,532626,0.03686850890517235,0.045617710798978806,0.7800551056861877
0.039574697613716125,0.044465746730566025,0.7629701495170593,97,538117,,,
,,,97,538117,0.036695946007966995,0.045989006757736206,0.7815085649490356
0.039511799812316895,0.04459540918469429,0.7635063529014587,98,543608,,,
,,,98,543608,0.03654629737138748,0.04630143195390701,0.7827998399734497
0.039532370865345,0.044888027012348175,0.7640906572341919,99,549099,,,
,,,99,549099,0.03641748055815697,0.04649300500750542,0.7840174436569214
0.03936035931110382,0.04514803737401962,0.7654147148132324,100,554590,,,
,,,100,554590,0.03630199655890465,0.04674975574016571,0.7848536372184753
0.03919347748160362,0.04510170966386795,0.7658029794692993,101,560081,,,
,,,101,560081,0.036124084144830704,0.04693780839443207,0.7863196730613708
0.03909505158662796,0.044959262013435364,0.7657198309898376,102,565572,,,
,,,102,565572,0.03602360561490059,0.04714543744921684,0.7867869138717651
0.03901392221450806,0.045375652611255646,0.7668161988258362,103,571063,,,
,,,103,571063,0.03590391203761101,0.04737173393368721,0.7877051830291748
0.038795556873083115,0.04554812237620354,0.7676829099655151,104,576554,,,
,,,104,576554,0.035779260098934174,0.04755525663495064,0.7882655262947083
0.03882430121302605,0.04588501900434494,0.7688698768615723,105,582045,,,
,,,105,582045,0.0357154905796051,0.04759852960705757,0.7885209918022156
0.03881639242172241,0.04573160782456398,0.7677770256996155,106,587536,,,
,,,106,587536,0.03560313954949379,0.047720324248075485,0.7891804575920105
0.03864908218383789,0.045687515288591385,0.767973780632019,107,593027,,,
,,,107,593027,0.035500604659318924,0.04781943932175636,0.7897347211837769
0.038600996136665344,0.04592011868953705,0.768902063369751,108,598518,,,
,,,108,598518,0.035385873168706894,0.047922395169734955,0.7903903126716614
0.03847844898700714,0.046131864190101624,0.7692268490791321,109,604009,,,
,,,109,604009,0.035278476774692535,0.048172567039728165,0.7911441326141357
0.038324713706970215,0.04615102335810661,0.770486056804657,110,609500,,,
,,,110,609500,0.0351974219083786,0.048205215483903885,0.7914569973945618
0.03825216367840767,0.04636107385158539,0.7706377506256104,111,614991,,,
,,,111,614991,0.0350966677069664,0.048347774893045425,0.7919804453849792
0.03839762881398201,0.04682892933487892,0.771748960018158,112,620482,,,
,,,112,620482,0.03497326746582985,0.04860072210431099,0.792863667011261
0.03831400349736214,0.04660820960998535,0.7708847522735596,113,625973,,,
,,,113,625973,0.034894902259111404,0.04860961064696312,0.7931901812553406
0.03819204866886139,0.04711505025625229,0.7732512950897217,114,631464,,,
,,,114,631464,0.03480995073914528,0.04889735206961632,0.7938869595527649
0.03804297000169754,0.04728465527296066,0.7721558809280396,115,636955,,,
,,,115,636955,0.0346839502453804,0.04900192841887474,0.794746994972229
0.037949226796627045,0.0468999408185482,0.7727270126342773,116,642446,,,
,,,116,642446,0.03463387116789818,0.04900891333818436,0.7947215437889099
0.03797246515750885,0.047286808490753174,0.7723278403282166,117,647937,,,
,,,117,647937,0.03451602905988693,0.049185220152139664,0.7955788969993591
0.03777278959751129,0.047684453427791595,0.7750564813613892,118,653428,,,
,,,118,653428,0.034456633031368256,0.04923458769917488,0.7958500385284424
0.03787313029170036,0.047253452241420746,0.7733728885650635,119,658919,,,
,,,119,658919,0.03439445048570633,0.04940527677536011,0.7960624098777771
0.03764636442065239,0.047234226018190384,0.7742571234703064,120,664410,,,
,,,120,664410,0.03428098186850548,0.049484167248010635,0.7968089580535889
0.03771281614899635,0.046878717839717865,0.7720364332199097,121,669901,,,
,,,121,669901,0.034192245453596115,0.049688104540109634,0.7975422143936157
0.03787997364997864,0.04694259539246559,0.7716742157936096,122,675392,,,
,,,122,675392,0.03411918133497238,0.049807704985141754,0.7978969812393188
0.0375153049826622,0.04750324785709381,0.7746387720108032,123,680883,,,
,,,123,680883,0.03405166417360306,0.049928970634937286,0.7986518144607544
0.037530720233917236,0.047937873750925064,0.7765477299690247,124,686374,,,
,,,124,686374,0.033951371908187866,0.050119899213314056,0.7993635535240173
0.03740011528134346,0.047685910016298294,0.775399386882782,125,691865,,,
,,,125,691865,0.03388169780373573,0.05029599368572235,0.79982590675354
0.03743094205856323,0.04742025211453438,0.7749779224395752,126,697356,,,
,,,126,697356,0.03382626920938492,0.05033022165298462,0.800241231918335
0.03736020252108574,0.04843530431389809,0.7780154347419739,127,702847,,,
,,,127,702847,0.033768199384212494,0.05035855621099472,0.8005983829498291
0.03738676384091377,0.04766387119889259,0.7753199934959412,128,708338,,,
,,,128,708338,0.03367685526609421,0.05059171840548515,0.801357090473175
0.03721342235803604,0.048381611704826355,0.7778176665306091,129,713829,,,
,,,129,713829,0.033629268407821655,0.05073118954896927,0.8017020225524902
0.03723980858922005,0.04843273386359215,0.7776860594749451,130,719320,,,
,,,130,719320,0.033559247851371765,0.050799962133169174,0.8021296858787537
0.037223152816295624,0.04869082197546959,0.7786746025085449,131,724811,,,
,,,131,724811,0.03348687291145325,0.05079471319913864,0.8026450872421265
0.037129294127225876,0.048190146684646606,0.7774061560630798,132,730302,,,
,,,132,730302,0.03341507911682129,0.051121775060892105,0.8032251596450806
0.037059616297483444,0.048693615943193436,0.7797299027442932,133,735793,,,
,,,133,735793,0.03335510939359665,0.05126338452100754,0.80368572473526
0.0370991975069046,0.048994194716215134,0.7796478271484375,134,741284,,,
,,,134,741284,0.033291373401880264,0.05135827884078026,0.803962230682373
0.03690928593277931,0.049436189234256744,0.7813962697982788,135,746775,,,
,,,135,746775,0.033189091831445694,0.051554203033447266,0.8048424124717712
0.03685346618294716,0.049057912081480026,0.7805386781692505,136,752266,,,
,,,136,752266,0.03313668444752693,0.051675908267498016,0.8053474426269531
0.0367547944188118,0.049262579530477524,0.7812800407409668,137,757757,,,
,,,137,757757,0.03305885195732117,0.05178079381585121,0.8061453104019165
0.03674591705203056,0.04898640885949135,0.7814885973930359,138,763248,,,
,,,138,763248,0.032984498888254166,0.05189021676778793,0.8063187599182129
0.03669881075620651,0.0490805022418499,0.7813356518745422,139,768739,,,
,,,139,768739,0.0329708606004715,0.05202009528875351,0.8065260648727417
0.03666342794895172,0.04926852509379387,0.782308042049408,140,774230,,,
,,,140,774230,0.0328700989484787,0.0522371381521225,0.8074302077293396
0.03666496276855469,0.0491090789437294,0.781262993812561,141,779721,,,
,,,141,779721,0.03280892223119736,0.05232097581028938,0.8076903223991394
0.03635694831609726,0.05006347596645355,0.7854795455932617,142,785212,,,
,,,142,785212,0.03274461254477501,0.05238930508494377,0.8083590865135193
0.03638559579849243,0.050192806869745255,0.7857203483581543,143,790703,,,
,,,143,790703,0.03270251676440239,0.05255225673317909,0.8088105320930481
0.03634444624185562,0.049952633678913116,0.7836595177650452,144,796194,,,
,,,144,796194,0.03264087811112404,0.05273958668112755,0.8095663189888
0.03646722063422203,0.05060631036758423,0.7866194844245911,145,801685,,,
,,,145,801685,0.032571226358413696,0.0528351366519928,0.8099871873855591
0.03650347515940666,0.05054335296154022,0.7850658297538757,146,807176,,,
,,,146,807176,0.03251321613788605,0.05302223563194275,0.8104566335678101
0.03626327961683273,0.050692733377218246,0.786342203617096,147,812667,,,
,,,147,812667,0.03246821463108063,0.0530603788793087,0.8110156059265137
0.03632368892431259,0.05071556568145752,0.786016583442688,148,818158,,,
,,,148,818158,0.03239299729466438,0.05339770391583443,0.8117620348930359
0.03624378889799118,0.05069231614470482,0.7866751551628113,149,823649,,,
,,,149,823649,0.032359492033720016,0.05346080660820007,0.8119760751724243
0.036086034029722214,0.051406364887952805,0.7892273664474487,150,829140,,,
,,,150,829140,0.03228696808218956,0.05365603044629097,0.8127526640892029
0.03619123622775078,0.05068965628743172,0.7866858839988708,151,834631,,,
,,,151,834631,0.032218411564826965,0.053938839584589005,0.8133253455162048
0.03605452924966812,0.05119827389717102,0.7890595197677612,152,840122,,,
,,,152,840122,0.03218903765082359,0.05377861484885216,0.8134518265724182
0.03594552353024483,0.05137565732002258,0.7889600992202759,153,845613,,,
,,,153,845613,0.03214127570390701,0.054182782769203186,0.8142019510269165
0.03606002405285835,0.05147674307227135,0.7892673015594482,154,851104,,,
,,,154,851104,0.03206348419189453,0.05428416654467583,0.8148319125175476
0.03593594580888748,0.05204632878303528,0.7915605902671814,155,856595,,,
,,,155,856595,0.032028503715991974,0.054331135004758835,0.8150540590286255
0.035985760390758514,0.05149398371577263,0.7892452478408813,156,862086,,,
,,,156,862086,0.031962212175130844,0.05446980893611908,0.8155165314674377
0.03598693013191223,0.051351148635149,0.7891755700111389,157,867577,,,
,,,157,867577,0.031919389963150024,0.05473592132329941,0.8158450722694397
0.03590073436498642,0.05176263675093651,0.7907109260559082,158,873068,,,
,,,158,873068,0.031870823353528976,0.054656483232975006,0.8161529898643494
0.035884659737348557,0.051665183156728745,0.7900880575180054,159,878559,,,
,,,159,878559,0.031825415790081024,0.05490413308143616,0.8165297508239746
0.03591080754995346,0.05181864649057388,0.7901654243469238,160,884050,,,
,,,160,884050,0.031769610941410065,0.054928917437791824,0.8168969750404358
0.03597285971045494,0.052035801112651825,0.7909373641014099,161,889541,,,
,,,161,889541,0.03173006325960159,0.05514174699783325,0.8172598481178284
0.035876039415597916,0.0518975555896759,0.7897412776947021,162,895032,,,
,,,162,895032,0.03168271481990814,0.055273208767175674,0.8176121711730957
0.035779330879449844,0.05192415043711662,0.7913601398468018,163,900523,,,
,,,163,900523,0.031576838344335556,0.05541951209306717,0.8186962008476257
0.03556156903505325,0.052264630794525146,0.7920566201210022,164,906014,,,
,,,164,906014,0.03157839924097061,0.05543990433216095,0.8183565139770508
0.03571498394012451,0.05281652510166168,0.792582631111145,165,911505,,,
,,,165,911505,0.031536560505628586,0.055532604455947876,0.8185747265815735
0.03576769679784775,0.052619971334934235,0.7917665839195251,166,916996,,,
,,,166,916996,0.031469400972127914,0.05569857731461525,0.8192416429519653
0.03552008420228958,0.053149156272411346,0.7936388254165649,167,922487,,,
,,,167,922487,0.031451065093278885,0.05579511448740959,0.8193982839584351
0.035489216446876526,0.0528189055621624,0.7928566932678223,168,927978,,,
,,,168,927978,0.031388841569423676,0.055872734636068344,0.8198012113571167
0.035238057374954224,0.05315056070685387,0.7952396869659424,169,933469,,,
,,,169,933469,0.03137696906924248,0.05589327588677406,0.8200395703315735
0.035554975271224976,0.05305963754653931,0.7938104867935181,170,938960,,,
,,,170,938960,0.031296439468860626,0.05600801482796669,0.8205410242080688
0.035353004932403564,0.053195323795080185,0.7944368124008179,171,944451,,,
,,,171,944451,0.031236547976732254,0.056099783629179,0.8206883072853088
0.0353059247136116,0.05322050675749779,0.7948874831199646,172,949942,,,
,,,172,949942,0.03119228594005108,0.05621073767542839,0.8211289644241333
0.035451196134090424,0.053220685571432114,0.7937078475952148,173,955433,,,
,,,173,955433,0.031150003895163536,0.05640672519803047,0.8217913508415222
0.03528320789337158,0.05359385535120964,0.7959409356117249,174,960924,,,
,,,174,960924,0.03111620433628559,0.05642864853143692,0.8217355608940125
0.03535209968686104,0.05324416980147362,0.7938435673713684,175,966415,,,
,,,175,966415,0.03108532540500164,0.056522417813539505,0.8219955563545227
0.0351814366877079,0.05368794500827789,0.7963928580284119,176,971906,,,
,,,176,971906,0.031008535996079445,0.056627482175827026,0.8226754069328308
0.03517470881342888,0.053927432745695114,0.7966724634170532,177,977397,,,
,,,177,977397,0.030934486538171768,0.05673867464065552,0.8229839205741882
0.03509393706917763,0.053782448172569275,0.7963293790817261,178,982888,,,
,,,178,982888,0.030915306881070137,0.056703582406044006,0.8229652047157288
0.03500863537192345,0.05428355932235718,0.7987583875656128,179,988379,,,
,,,179,988379,0.030858326703310013,0.056951940059661865,0.8235317468643188
0.03516652435064316,0.053938042372465134,0.7967722415924072,180,993870,,,
,,,180,993870,0.030812622979283333,0.05701981112360954,0.8238779306411743
0.03508353233337402,0.05433904752135277,0.7980605959892273,181,999361,,,
,,,181,999361,0.030783018097281456,0.0569784939289093,0.8238832354545593
0.035187315195798874,0.05423819273710251,0.7973982095718384,182,1004852,,,
,,,182,1004852,0.03074873797595501,0.05724414810538292,0.8242388963699341
0.03501826152205467,0.054328154772520065,0.7979215979576111,183,1010343,,,
,,,183,1010343,0.030663706362247467,0.05746126174926758,0.8251352906227112
0.03488391637802124,0.05421354994177818,0.7979003190994263,184,1015834,,,
,,,184,1015834,0.030658716335892677,0.057467442005872726,0.8251376152038574
0.03496701270341873,0.05447610095143318,0.7988622188568115,185,1021325,,,
,,,185,1021325,0.03061118721961975,0.057623863220214844,0.8255358338356018
0.03499776870012283,0.05505870282649994,0.7998998761177063,186,1026816,,,
,,,186,1026816,0.03054763749241829,0.0576808825135231,0.8260942101478577
0.03504122421145439,0.05433662235736847,0.7972527742385864,187,1032307,,,
,,,187,1032307,0.030486593022942543,0.05778686702251434,0.8265622854232788
0.03475777804851532,0.05467789247632027,0.7989838719367981,188,1037798,,,
,,,188,1037798,0.030448762699961662,0.05799395963549614,0.8270936608314514
0.034682951867580414,0.05459429696202278,0.7986258268356323,189,1043289,,,
,,,189,1043289,0.0304024089127779,0.05800947919487953,0.827471137046814
0.034775007516145706,0.05467881262302399,0.798538088798523,190,1048780,,,
,,,190,1048780,0.03036889061331749,0.05810629948973656,0.8277328610420227
0.03469198942184448,0.055492255836725235,0.8011602163314819,191,1054271,,,
,,,191,1054271,0.03034036047756672,0.058211833238601685,0.82794189453125
0.03472137078642845,0.054997917264699936,0.7986108064651489,192,1059762,,,
,,,192,1059762,0.03030167892575264,0.05831965059041977,0.828409731388092
0.03466692939400673,0.05499205365777016,0.7996209263801575,193,1065253,,,
,,,193,1065253,0.030239535495638847,0.05845702439546585,0.8289234042167664
0.034750957041978836,0.054890818893909454,0.7991864085197449,194,1070744,,,
,,,194,1070744,0.030246969312429428,0.05860578268766403,0.8291085362434387
0.03459850326180458,0.055842455476522446,0.8026476502418518,195,1076235,,,
,,,195,1076235,0.030201008543372154,0.05875909700989723,0.8296634554862976
0.03473581746220589,0.05577867105603218,0.8013702630996704,196,1081726,,,
,,,196,1081726,0.030162114650011063,0.05890706181526184,0.8300131559371948
0.03463577851653099,0.055857568979263306,0.8020551800727844,197,1087217,,,
,,,197,1087217,0.030131904408335686,0.0590103417634964,0.8303951621055603
